Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Septiembre de 2010
278611|Patente|MX/a/2008/006684|23/05/2008|01/09/2010|<i>C07K5/087</i> <b>(2006-01)</b>; <i>C07K5/083</i> <b>(2006-01)</b>; <i>C07K5/097</i> <b>(2006-01)</b>; <i>C07K7/64</i> <b>(2006-01)</b>|COMPUESTOS PARA LA INHIBICION DE LA APOPTOSIS.|La presente invención se refiere a compuestos que actúan como inhibidores de la apoptosis, así como un procedimiento para su preparación, a composiciones farmacéuticas que los contienen y su uso en medicina.|ENRIQUE PEREZ PAYÁ; MARIA DE JESUS VICENT DOCON; MAR ORZAEZ CALATAYUD; LAURA MONDRAGON MARTINEZ; ANGEL MESSEGUER PAYPOCH; ALEJADRA MOURE FERNANDEZ; GLORIA SANCLIMENS PEREZ DE ROZAS; GEMA MALET ENGRA; C/Sarcet 6, E-46020, Valencia, ESPAÑA|LABORATORIOS SALVAT, S.A.; CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS; C/Gall 30-36, 08950, Esplugues de Llobregat, Barcelona, ESPAÑA|
278612|Patente|MX/a/2007/006293|25/05/2007|01/09/2010|<i>B01J19/18</i> <b>(2006-01)</b>; <i>B01J19/24</i> <b>(2006-01)</b>; <i>B01J8/20</i> <b>(2006-01)</b>; <i>C08F2/14</i> <b>(2006-01)</b>; <i>C08F210/16</i> <b>(2006-01)</b>|PROCEDIMIENTO DE POLIMERIZACION EN FASE DE SUSPENSION ESPESA.|Se describe un procedimiento que comprende polimerizar en un reactor de tipo bucle un monómero olefínico, en presencia de un catalizador de polimerización, en un diluyente, para producir una suspensión espesa que comprende polímero olefínico sólido en partículas y el diluyente, en donde el índice de Froude se mantiene en o por debajo de 20.|DANIEL MARISSAL; STEPHEN KEVIN LEE; BRENT R. WALWORTH; Rue des Postes 16, B-7090, Braine-Le-Comte, BELGICA|INEOS MANUFACTURING BELGIUM NV; Scheldelaan 482, B-2040, Antwerpen, BELGICA|
278613|Patente|MX/a/2009/001680|13/02/2009|01/09/2010|<i>C02F1/52</i> <b>(2006-01)</b>; <i>C02F101/10</i> (2006-01); <i>C02F101/20</i> (2006-01); <i>C02F3/34</i> <b>(2006-01)</b>; <i>C02F9/00</i> (2006-01)|METODO PARA ELIMINAR SULFATO Y METALES PESADOS DE AGUAS RESIDUALES.|La presente invención se refiere a un método para eliminar sulfato y metales pesados de aguas residuales, con los siguientes pasos: a) en un primer nivel de tratamiento (I) es conducido sulfuro de hidrógeno a través de las aguas residuales, con lo que los metales pesados existentes en las aguas residuales se precipitan como sulfuros y son eliminados de las aguas residuales, b) en un segundo nivel de tratamiento (II) se precipita sulfato de calcio de las aguas residuales y para ello se añade un precipitante, c) el sulfato de calcio es eliminado del segundo nivel de tratamiento (II) y una parte de este es conducido a un tercer nivel de tratamiento (III) en la que, con ayuda de bacterias que reducen el sulfato, el sulfato es transformado en sulfuro de hidrógeno, d) el sulfuro de hidrógeno formado en el tercer nivel de tratamiento (III) es conducido al primer nivel de tratamiento (I).|MICHAEL RIEBENSAHM; Hueicolla 14042, Santiago, CHILE|SIEMENS AKTIENGESELLSCHAFT.*; Wittelsbacherplatz 2, 80333, München, ALEMANIA|
278614|Patente|PA/a/2006/002955|15/03/2006|01/09/2010|<i>A01N25/04</i> <b>(2006-01)</b>; <i>A01N59/00</i> <b>(2006-01)</b>|SUSPENSION ACUOSA PARASITICIDA.|Suspensión acuosa parasiticida que comprende típicamente desde 1 a 15 % en peso de sílice y desde 30 a 45 % en peso de bicarbonato de sodio y métodos para controlar el desarrollo de parásitos sobre animales criados en instalaciones, de conformidad con los cuales el medio ambiente del animal en la instalación es puesto en contacto con esta suspensión acuosa.|NICOLAS PALANGIE; JEAN-PHILIPPE PASCAL; Via Castellini 31, I21100, Varese, ITALIA|SOLVAY (SOCIETE ANONYME).*; Rue du Prince Albert 33, B-1050, Brussels, BELGICA|
278615|Patente|MX/a/2007/009569|08/08/2007|01/09/2010|<i>C07C17/156</i> <b>(2006-01)</b>; <i>B01D53/14</i> <b>(2006-01)</b>; <i>C01B7/07</i> <b>(2006-01)</b>; <i>C07C17/093</i> <b>(2006-01)</b>|METODO PARA PURIFICAR CLORURO DE HIDROGENO.|La presente invención se refiere a un método para purificar gas cloruro de hidrógeno que contiene compuestos orgánicos aromáticos, que comprende por lo menos un paso de poner en contacto dicho cloruro de hidrógeno con un agente de depuración que contiene 1,2-dicloroetano.|MICHEL STREBELLE; MICHEL LEMPEREUR; Rue Sombre, 84, B-1150, Brussels, BELGICA|SOLVAY (SOCIÉTÉ ANONYME); 33, Rue du Prince Albert, B-1050, Brussels, BELGICA|
278616|Patente|PA/a/1998/000674|23/01/1998|01/09/2010|<i>H01M10/44</i> <b>(2006-01)</b>; <i>H01M10/46</i> <b>(2006-01)</b>|SISTEMA CARGADOR DE BATERIA.|Un sistema de carga de batería (10) incluye un cargador (12), suministro de energía (14), dispositivo eléctrico (16), batería externa (18) y dispositivo periférico (20). El cargador (12) proporciona conexiones entre los diversos componentes de tal manera que el dispositivo eléctrico (16), el cual es un dispositivo electrónico portátil, puede comunicarse con el dispositivo periférico (20). Los componentes se conservan pequeños mediante la proporción del suministro de energía (14) con una entrada de retroalimentación (26). El suministro de energía genera una salida de voltaje (24) la cual se encuentra a un diferencial preseleccionado por encima del nivel de retroalimentación, minimizando así los niveles de voltaje de sobrecarga y permitiendo la regulación lineal eficiente en el dispositivo eléctrico (16) para la recarga de la batería.|JOSE MARIA FERNANDEZ; DANIEL LEON MAIERHAFER; 640 Rosehill Lane, 30244, Lawrenceville, GA, E.U.A.|MOTOROLA, INC.; 1303 East Algonquin Road, 60196, Schaumburg, IN, E.U.A.|
278617|Patente|PA/a/2006/002660|08/03/2006|01/09/2010|<i>C07H21/02</i> <b>(2006-01)</b>; <i>C07H21/04</i> <b>(2006-01)</b>|OLIGONUCLEOTIDOS MODIFICADOS PARA INHIBICION DE TELOMERASA.|La presente invención se refiere a compuestos que comprenden una porción de oligonucleótido, covalentemente enlazada a una porción lípida, dichos compuestos se presentan abajo. La porción de oligonucleótido comprende una secuencia que es complementaria al componente de ARN de la telomerasa humana. Los compuestos inhiben la actividad de telomerasa en células con una alta potencia y tienen características superiores de absorción celular. (ver fórmulas (A), (B) y (C)).|SERGEI GRYAZNOV.; KRISZTINA PONGRACZ.; 138 West Bellevue Avenue, 94402, San Mateo, California, E.U.A.|GERON CORPORATION; 230 Constitution Drive, 94025, Menlo Park, California, E.U.A.|
278618|Patente|PA/a/2004/001966|01/03/2004|01/09/2010|<i>A63F13/12</i> <b>(2006-01)</b>; <i>G06F17/00</i> <b>(2006-01)</b>; <i>G06F19/00</i> <b>(2006-01)</b>; <i>G06F9/00</i> <b>(2006-01)</b>|JUEGO INTERACTIVO PARA TELEVISIÓN.|La presente invención se refiere a un sistema y método para juego interactivo que comprende: un centro (10) de difusión central que transmite señales sobre una primera red de comunicaciones; un sistema (25) de juegos que reside dentro del centro (10) de difusión central; una pluralidad de usuarios que tiene acceso al sistema (25) de juegos mediante la primera red de comunicación. El sistema (25) de juegos proporciona una pluralidad de juegos que incorpora un protocolo de puntuación que proporciona los datos de puntuación de tiempo real que transmiten desde la pluralidad de usuarios nuevamente al sistema de juegos mediante una segunda red de comunicación. La pluralidad de usuarios puede revisar los datos de puntuación de tiempo real mediante la primera red de comunicación.|STEVEN M. SOLOFF; SHAHLA C. CISNEROS; PETER KLIMCZAK; JESUS F. MATA; 5715 North West 47 Lane, 33319, Tamarac, Florida, E.U.A.|HUGHES ELECTRONICS CORPORATION; 2250 E. Imperial Highway, 90245, El segundo, California, E.U.A.|
278619|Patente|PA/a/2006/002404|01/03/2006|01/09/2010|<i>A61B18/14</i> <b>(2006-01)</b>; <i>A61B5/042</i> <b>(2006-01)</b>; <i>A61B5/055</i> <b>(2006-01)</b>; <i>A61B6/03</i> <b>(2006-01)</b>; <i>A61B8/14</i> <b>(2006-01)</b>; <i>G01S15/89</i> <b>(2006-01)</b>|PROCEDIMIENTO Y DISPOSITIVO PARA LA ASISTENCIA VISUAL DEL USO ELECTROFISIOLOGICO DE UN CATETER EN EL CORAZON.|La presente invención se refiere a un dispositivo y a un método para la asistencia visual durante el uso electrofisiológico de un catéter en el corazón, en el cual durante el uso del catéter se visualizan los datos de mapeo electroanatómico 3D obtenidos de una zona del corazón que va a ser tratada. Antes de el uso del catéter se obtienen los datos de imagen 3D para la formación de una imagen tomográfica 3D de la zona que se va a tratar, de los datos de imagen 3D se extrae un perfil superficial 3D de los objetos en la zona que se va a tratar y a continuación los datos de mapeo 3D electroanatómicos y los datos de imagen 3D que forman el perfil superficial 3D son asignados con la posición y la dimensión correctas y por ejemplo durante el uso el catéter son visualizados sobrepuestos entre sí. El presente procedimiento y el correspondiente dispositivo hacen posible una mejor orientación del operador durante el uso electrofisiológico del catéter en el corazón.|FRANK SAUER; CHENYANG XU; KRISTINE FUIMAONO; GAL HAYAM; YUVAL KARMI; REINMAR KILLMANN; ASSAF PREISS; NORBERT RAHN; 193 Lauren Circle, 08540, Princeton, New Jersey, E.U.A.|BIOSENSE WEBSTER INC.*; 3333 Diamond Canyon Road, 91765, Diamond Bar, California, E.U.A.|
278620|Patente|MX/a/2007/013920|26/01/2005|01/09/2010|<i>A61M15/00</i> <b>(2006-01)</b>; <i>G06M1/04</i> <b>(2006-01)</b>; <i>G06M1/24</i> <b>(2006-01)</b>|INHALADOR DE POLVO.|La presente invención se refiere a disposición desaglomeradora (16) para desaglomerar un medicamento en polvo, que comprende: una cámara de vórtice (73); por lo menos dos admisiones de aire (75) para dirigir el aire tangencialmente dentro de la cámara de vórtice (73) ; y un escape (74) para dar salida al aire con el medicamento en polvo desaglomerado, estando el escape (74) separado de las admisiones de aire (75) en una dirección axial de la disposición desaglomeradora (16); y caracterizada porque la cámara de vórtice (73) tiene una abertura para el suministro del medicamento en polvo; una pared exterior de cada admisión de aire (75) está acoplada a la otra admisión de aire (75) mediante una porción de pared arqueada o semicircular (79) de la cámara de vórtice (73), estando colocada cada porción de pared arqueada o semicircular (79) de manera no concéntrica a un círculo base (77) que define un diámetro (d) de la cámara de vórtice, y la cámara de vórtice (73) tiene un diámetro "d" de 6 mm < d < 10 mm.|SIMON SMITH; SAMEER SHIRGAONKAR; BEN ARLETT; JOHN PINON; CHRISTOPHER JAMES SMITH; SIMON BURGE; MAX WILLIAM MIDDLETON; DAVID AHERN; MATTHEW NEIL SARKAR; EMMA LESLEY LYE; 14 Greenways, SG 14 2BS, Hertford, REINO UNIDO|CHIESI FARMACEUTICI, S.P.A.; Via Palermo 26/A, I-43100, Parma, ITALIA|
278621|Patente|MX/a/2007/007290|15/06/2007|01/09/2010|<i>B21B37/00</i> <b>(2006-01)</b>|PROCEDIMIENTO Y PROGRAMA INFORMATICO PARA CONTROLAR UN PROCESO DE LAMINACION.|La presente invención se refiere a un procedimiento para controlar un proceso de laminación, en el cual se lamina de forma plana una banda metálica con la ayuda de al menos un cilindro, que comprende: detectar la posición relativa (N) del punto neutro en un arco de contacto entre la banda metálica y el cilindro; y si es necesario, estabilizar el proceso de laminación de acuerdo con la posición del punto neutro (N) mediante la intervención con medidas adecuadas en el proceso de laminación; el procedimiento está caracterizado porque: la magnitud de la tensión de fluencia uniforme ke de la banda metálica y la magnitud de la presión hidrostática PNH en el punto neutro se estiman como parámetros de proceso no medibles directamente con la ayuda de un modelo matemático respectivo para el proceso de laminación individual basándose en un primer y un segundo grupo de parámetros de proceso medibles; en donde el primer grupo de parámetros de proceso medibles comprende los parámetros de avance fslip, espesor de entrada hE de la banda, espesor de salida hA de la banda y de tensión de salida GA de la banda metálica de la banda metálica, y el segundo grupo de parámetros de proceso medibles comprende la tensión de entrada GE de la banda, la fuerza F de los cilindros, la anchura b de la banda, el radio R0 del cilindro y el módulo de elasticidad uniforme E*R del cilindro; y la posición relativa del punto neutro (N) se calcula basándose en las magnitudes estimadas para la tensión de fluencia uniforme ke y la presión hidrostática PNH, basándose en el primer grupo de parámetros de proceso medibles así como basándose en el módulo de elasticidad uniforme E* de la banda metálica y en la compresibilidad K de la banda metálica.|HARTMUT PAWELSKI; Wachtelweg 6, 40883, Ratingen, ALEMANIA|SMS SIEMAG AG; Eduard-Schloemann-Strasse 4, 40237, Düsseldorf, ALEMANIA|
278622|Patente|PA/a/2002/001891|22/02/2002|01/09/2010|<i>A61K39/00</i> <b>(2006-01)</b>; <i>A61K39/02</i> <b>(2006-01)</b>|UNA COMPOSICION DE VACUNA Y METODO PARA UTILIZACION DE LA MISMA.|La presente invención se refiere a una composición de vacuna compactada, comprimida o tableteada dura, que comprende por lo menos un componente antigénico secado por congelamiento y un adyuvante de disolución. También se proporciona un método para facilitar la inmunización a un sujeto contra una enfermedad que comprende las etapas de primero disolver la composición de vacuna compactada, comprimida o tableteada dura en un paquete con un diluyente para formar una solución de vacuna, y administrar la solución de vacuna resultante en una cantidad efectiva para inmunizar.|GILAD GALLILI; NORBERT FRYDMAN; 32 Shear Yashuv Street, Ramot 02, 97280, Jerusalem, , ISRAEL|ABIC BIOLOGICAL LABORATORIES LTD.; 3 Hayetzira St., 99100 Beit Shemesh, Israel, , ISRAEL|
