Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Junio de 2014
320705|Patente|MX/a/2011/013900|16/12/2011|02/06/2014|<i>C08G59/18</i> <b>(2006-01)</b>; <i>C08G59/40</i> <b>(2006-01)</b>; <i>C08G59/50</i> <b>(2006-01)</b>; <i>C08G59/62</i> <b>(2006-01)</b>; <i>C08L63/00</i> <b>(2006-01)</b>|COMPOSICIONES DE POLIMERICAS Y METODOS PARA PRODUCIR Y USAR LAS MISMAS.|Una composición que comprende un producto de reacción de reactivos que comprenden (a) un compuesto que comprende (i) una porción de polisulfuro y (ii) un átomo de oxígeno en una posición para una ligadura de azufre que tiene la fórmula: (ver fórmula (I)) donde cada R se selecciona independientemente de H o un grupo organilo C1 a C20, R´ se selecciona independientemente de un grupo organilo C1 a C20, R´´´ se selecciona independientemente de H o un grupo organilo C1 a C20, y x tiene un promedio mayor que 2, (b) un compuesto que comprende una porción nucleofílica; y (c) un compuesto que comprende una porción reactiva al hidrógeno activo.|LEONID RAPPOPORT [US]; ALEXANDER VAINER [US]; ALEKSANDER YAM [US]; Mountain View, California, 94043, US|POLYMERIGHT, INC. [US]; Fremont, California, 94538, US|
320706|Patente|MX/a/2012/012912|06/11/2012|02/06/2014|<i>C07C29/149</i> <b>(2006-01)</b>; <i>C07C29/76</i> <b>(2006-01)</b>; <i>C07C29/80</i> <b>(2006-01)</b>; <i>C07C31/08</i> <b>(2006-01)</b>; <i>C07C31/10</i> <b>(2006-01)</b>|PROCEDIMIENTO PARA RECUPERAR ETANOL CON DESCARGAS LATERALES PARA REGULAR LAS CONCENTRACIONES DE ALCOHOLES DE C3+.|Purificación y/o recuperación de etanol de un producto de etanol crudo obtenido de la hidrogenación de ácido acético; se emplean procedimientos de separación y purificación de una mezcla de etanol crudo para permitir recuperar etanol y remover impurezas; en particular, el procedimiento implica una o más descargas laterales para regular la concentración de los alcoholes de C3+ en el etanol recuperado.|JOHNSTON, VICTOR J. [US]; SARAGER, LINCOLN [US]; AMLEH, WAEL [US]; HALE, TRINITY [US]; WOLLRAB, RADMILA [RS]; Houston, Texas, 77059, US|CELANESE INTERNATIONAL CORPORATION.* [US]; Dallas, Texas, 75234, US|
320707|Patente|MX/a/2012/012031|15/10/2012|02/06/2014|<i>C07D495/04</i> <b>(2006-01)</b>; <i>A61K31/4365</i> <b>(2006-01)</b>; <i>A61K31/444</i> <b>(2006-01)</b>; <i>A61K31/496</i> <b>(2006-01)</b>; <i>A61K31/5377</i> <b>(2006-01)</b>; <i>A61P27/02</i> <b>(2006-01)</b>|INHIBIDORES DE LA ACTIVIDAD DE LA PROTEINA TIROSINA QUINASA Y USO DE LOS MISMOS PARA TRATAR TRANSTORNOS OFTALMICOS.|Se describen compuestos y composiciones de los mismos que son inhibidores de la proteína tirosina quinasa; los compuestos encuentran uso en el tratamiento de enfermedades, desórdenes o condiciones oftálmicas; dichos compuestos son de las fórmulas (I), (II) o (III); en donde R = (IV), (y), (VI), (VII), (VIII), (IX), (X), (Xl) o (XII).|ZHAN, LIJIE [CA]; CLARIDGE, STEPHEN WILLIAM [CA]; RAEPPEL, FRANCK [CA]; VAISBURG, ARKADII [CA]; GAUDETTE, FRÉDÉRIC [CA]; RAEPPEL, STÉPHANE [CA]; Montréal, Québec, H4R 1P5, CA|METHYLGENE INC. [CA]; Montreal, Québec, H4S 2A1, CA|
320708|Patente|MX/a/2012/010519|11/09/2012|02/06/2014|<i>F16F1/38</i> <b>(2006-01)</b>|MONTAJE DE CASQUILLO DE ESPIGA DE BARRA GIRATORIO.|Se describe un montaje (2) de casquillo de espiga de barra giratorio para conectar componentes en un sistema vehicular, tal como un sistema de suspensión y/o árbol; el montaje de casquillo de espiga de barra giratorio incluye un manguito (22) interior, un manguito (26) exterior colocado alrededor del manguito (22) interior y un inserto (24) colocado entre los manguitos interior y exterior; el montaje de casquillo de espiga de barra giratorio también incluye una espiga de barra (4) colocada giratoriamente dentro del manguito interior; la espiga de barra (4) tiene por lo menos un extremo con por lo menos una perforación (8, 9) que se extiende a través de la misma para recibir un sujetador; la espiga de barra (4) es giratoria dentro del manguito interior (22) para permitir el ajuste de la espiga de barra (4) para hacer coincidir por lo menos una perforación (8, 9) de la espiga de barra (4) con un conector de un componente diferente; también se describe un método para ensamblar el montaje (2) de casquillo de espiga de barra giratorio.|KERENDIAN, HORMOZ [US]; DUDDING, ASHLEY T. [US]; NOBLE, SHAWN D. [US]; MATTIA, LOUIS F. [US]; PARRISH, CHARLES A. [US]; Buffalo Grove, Illinois, 60089, US|HENDRICKSON USA, L.L.C. [US]; Itasca, Illinois, 60143-1285, US|
320709|Patente|MX/a/2012/005756|17/05/2012|02/06/2014|<i>A61F9/008</i> <b>(2006-01)</b>; <i>A61F9/01</i> <b>(2006-01)</b>; <i>H01S3/109</i> <b>(2006-01)</b>; <i>H01S3/13</i> <b>(2006-01)</b>|APARATO PARA TRATAR UN MATERIAL Y METODO PARA OPERAR EL MISMO.|Un dispositivo de maquinado de material asistido con láser comprende un láser (14) para proporcionar un haz de pulso láser (16), una disposición de medición (30, 32, 34, 36, 38) para obtener valores medidos de una potencia de onda fundamental del haz láser y también de una potencia de por lo menos un armónico más alto generado del haz láser mediante multiplicación de frecuencia, y una unidad de evaluación (22) conectada a la disposición de medición, que ha sido establecida para examinar la calidad del haz láser (16) en una manera dependiente de la potencia de onda fundamental medida, en la potencia medida del armónico más alto, y de una potencia radiante establecida del láser (14); mediante la formación del cociente de la potencia de onda fundamental medida y de la potencia medida del armónico más alto, puede determinarse la eficiencia de conversión actual de la multiplicación de frecuencia; dicha eficiencia de conversión es una medida de la calidad del frente de onda y de la duración de pulso del haz láser (16).|KITTELMANN, OLAF [DE]; VOGLER, KLAUS [DE]; WOITTENNEK, FRANZISKA [DE]; WÖLFEL, MATHIAS [DE]; Berlin, 14163, DE|WAVELIGHT GMBH [DE]; Erlangen, 91058, DE|
320710|Patente|MX/a/2011/008384|09/08/2011|02/06/2014|<i>B65D75/58</i> <b>(2006-01)</b>|EMPAQUETADO INDIVIDUAL ALTAMENTE INERTE, A PRUEBA DE NIÑOS.|La presente invención se relaciona con empaquetados de dosis individual (1) para sistemas terapéuticos transdérmicos o formas de administración similar a película en la forma de una bolsa de borde sellado que puede ser pelada con una superficie de sellado continua y circundante completa, comprendiendo dos elementos de material de empaquetado, que están dispuestos encima de cada otro y forman el lado superior y el lado inferior de una bolsa conteniendo el producto, en donde por lo menos una capa de los elementos de material de empaquetado es una capa de metal y por lo menos un elemento de material de empaquetado un laminado de película con un diseño de por lo menos tres capas; y la capa exterior del laminado de película de por lo menos tres capas tiene una resistencia a rasgado mínima de 30 N, en donde la capa exterior comprende por lo menos un debilitamiento en forma de línea (20, 21) que no está tocando el borde del empaquetado sobre el lado superior e inferior y el debilitamiento en forma de línea tiene una resistencia reducida a rasgado para abrir el empaquetado; la invención además se relaciona con un método para la producción del mismo.|KRUMME, MARKUS [DE]; Denville, New Jersey, 07834, US|LTS LOHMANN THERAPIE-SYSTEME AG.* [DE]; Andernach, 56626, DE|
320711|Patente|MX/a/2011/009286|05/09/2011|02/06/2014|<i>B23D45/12</i> <b>(2006-01)</b>|DISPOSITIVO PARA PROCESAMIENTO DE TUBOS QUE TIENE RODILLO MOTRIZ FLOTANTE.|Un dispositivo para procesar un tubo tiene una placa portadora montada deslizablemente sobre una placa de soporte; un rodillo motriz, acoplable con una superficie interna de un tubo, es montado sobre la placa portadora y gira alrededor de un eje sustancialmente paralelo al eje longitudinal del tubo; los rodillos de soporte, montados sobre la placa de soporte, acoplan y soportan el tubo contra el rodillo motriz; resortes son colocados en contacto con la placa de soporte y la placa portadora y sesgan el rodillo motriz en acoplamiento con el tubo; variaciones en el espesor de la pared del tubo son compensadas por movimiento deslizante de la placa portadora relativamente a la placa de soporte cuando el rodillo motriz gira y el tubo y el dispositivo se mueven relativamente a cada otro.|DOLE, DOUGLAS R. [US]; White House Station, New Jersey, 08889, US|VICTAULIC COMPANY [US]; Easton, Pennsylvania, 18040, US|
320712|Patente|MX/a/2011/006557|17/06/2011|02/06/2014|<i>A61M5/30</i> <b>(2006-01)</b>|INYECTOR DE UN SOLO USO QUE TIENE UN ALOJAMIENTO ELASTICO FELXIBLE.|La invención se refiere a un inyector de un sólo uso que comprende un alojamiento (200) que acomoda un reservorio de energía de resorte mecánico (50), una unidad de cilindro/pistón (100), un émbolo de accionamiento de pistón (60) y una unidad disparadora (80), el émbolo de accionamiento de pistón cargado con resorte estando soportado de manera liberable en el alojamiento; el alojamiento del inyector consiste de una parte de hoja de metal de pared delgada (201); dicha parte de hoja de metal tiene al menos dos ramificaciones (20), cada ramificación tiene elementos de retención flexionado (221) o un rebajo en su extremo libre; las ramificaciones son vigas de flexión elásticas que, en las secciones centrales, son cada una flexionadas en una forma z o forma s para definir una sección de soporte (231) para el émbolo de activación de pistón; la zona de contacto situada entre una sección de soporte individual y el émbolo de activación de pistón representa un emparejamiento de engrane de cuña que fuerza la ramificación respectiva hacia afuera.|MATUSCH, RUDOLF [DE]; Marburg, 35041, DE|LTS LOHMANN THERAPIE-SYSTEME AG.* [DE]; Andemach, 56626, DE|
320713|Patente|MX/a/2011/004715|04/05/2011|02/06/2014|<i>B65D75/36</i> <b>(2006-01)</b>; <i>B32B27/08</i> <b>(2006-01)</b>; <i>B32B27/30</i> <b>(2006-01)</b>; <i>B32B27/32</i> <b>(2006-01)</b>|HOJA DELGADA CON MULTIPLES CAPAS.|La invención se relaciona con una hoja delgada con múltiples capas con estirado profundo que tiene una baja permeabilidad al vapor de agua y al oxígeno, la película es adecuada para empaques blister y de manera preferida, comprende una capa compuesta del tipo PVC/PVDC/PCTFE/PVC.|MÜNSTER, JOCHEN [DE]; ALLEMANN, BEST [CH]; ECKERT, ALAIN [CH]; Zielebach, CH-4564, CH|KLÖCKNER PENTAPLAST GMBH & CO. KG [DE]; Heiligenroth, 56412, DE|
320714|Patente|MX/a/2009/009217|27/08/2009|02/06/2014|<i>A61M1/10</i> <b>(2006-01)</b>; <i>A61M1/16</i> <b>(2006-01)</b>|APARATOS INTEGRADOS A SISTEMA DE CARTUCHO.|Se exponen cassettes de bombeo (500, 600, 700); cada cassette incluye un alojamiento, por lo menos una entrada de fluido y por lo menos una salida de fluido así como por lo menos una bomba de membrana de desplazamiento de presión alternante (602, 604) en relación de fluidos con el cassette; el cassette de equilibrio incluye por lo menos un receptáculo de equilibrio (706, 708) en conexión de fluidos; el cassette de mezclado incluye por lo menos una cámara de mezclado en conexión de fluidos; el sistema incluye un cassette de mezclado (500), un cassette de equilibrio (700) y un cassette exterior o intermedio (600) en conexión de fluidos con el cassette de mezclado y el cassette de equilibrio y por lo menos un receptáculo; el cassette de mezclado está en conexión de fluidos con el cassette intermedio por lo menos con un conducto de fluido y el cassette intermedio está en conexión de fluidos con el cassette de equilibrio por lo menos con un conducto de fluidos; el por lo menos un receptáculo está conectado por lo menos a dos de los cassettes, en donde el receptáculo está ubicado en un área entre los cassettes.|DEMERS, JASON A. [US]; TRACEY, BRIAN [US]; DALE, JAMES D. [US]; WILT, MICHAEL J. [US]; GRANT, KEVIN L. [US]; Manchester, New Hampshire, 03104, US|DEKA PRODUCTS LIMITED PARTNERSHIP.* [US]; Manchester, New Hampshire, 03101-1108, US|
320715|Patente|MX/a/2012/015236|18/11/2011|02/06/2014|<i>G08B21/00</i> <b>(2006-01)</b>; <i>G08B23/00</i> <b>(2006-01)</b>; <i>G08B25/10</i> <b>(2006-01)</b>|DISPOSITIVOS, SISTEMAS Y METODOS DE MONITOREO DE INFRAESTRUCTURA.|Un sistema de monitoreo de infraestructura y método que comprenden múltiples dispositivos de comunicaciones. Por lo menos un dispositivo de comunicaciones es acopIado a un elemento de la infraestructura.|GREGORY E. HYLAND [US]; ROBERT PAUL KEEFE [US]; MARIETTA EDMUNDS ZAKAS [US]; C. ROBERT BARKER [US]; Atlanta, GA, 30350, US|MUELLER INTERNATIONAL, LLC.* [US]; Atlanta, GA, 30328, US|
320716|Patente|MX/a/2011/012383|18/11/2011|02/06/2014|<i>G05B23/00</i> <b>(2006-01)</b>; <i>G05B21/00</i> <b>(2006-01)</b>; <i>G08B25/08</i> <b>(2006-01)</b>|DISPOSITIVOS, SISTEMAS Y METODOS DE MONITOREO DE INFRAESTRUCTURA.|Un sistema y método de monitoreo de infraestructura que comprende múltiples dispositivos de comunicaciones. Por lo menos un dispositivo de comunicaciones está acoplado a un elemento de infraestructura.|GREGORY E. HYLAND [US]; ROBERT PAUL KEEFE [US]; MARIETTA EDMUNDS ZAKAS [US]; C. ROBERT BARKER [US]; Atlanta, Georgia, 30350, US|MUELLER INTERNATIONAL, LLC.* [US]; Atlanta, Georgia, 30328, US|
320717|Patente|MX/a/2010/003111|19/03/2010|02/06/2014|<i>B65D81/34</i> <b>(2006-01)</b>|APARATO DE COCCION Y PRODUCTO ALIMENTICIO.|Un aparato de cocción (20) apto para el horno para facilitar la cocción de componentes alimenticios mientras mantiene el carácter de separación de los mismos puede incluir un primer contenedor (22) para mantener un primer componente alimenticio, y un segundo contenedor (24) para mantener un segundo componente alimenticio. La separación del primer componente alimenticio del segundo componente alimenticio mantiene el área de superficie para los primero y segundo componentes alimenticios para facilitar el calentamiento de los primero y segundo componentes alimenticios. El primer componente alimenticio puede tener un contenido a base de líquido para producir vapor cuando se calienta, y uno o tanto el primer contenedor como el segundo contenedor pueden definir un pasaje (70) para proporcionar un flujo de aire y un flujo de vapor para poner en contacto el segundo contenedor y/o el segundo alimento y calentar o vaporizar el segundo componente alimenticio. Además, el segundo contenedor puede ser impermeable al vapor para cocinar pan y similares.|DAVID W. FRANCE [US]; STEVEN R. BAKER [US]; ADAM PAWLICK [US]; KEITH GOERL [US]; MICHAEL R. OPAT, JR. [US]; JULIA A. ZIELKE [US]; Omaha, Nebraska, 68135, US|CONAGRA FOODS RDM, INC. [US]; Omaha, Nebraska, 68102, US|
320718|Patente|MX/a/2013/001379|01/02/2013|02/06/2014|<i>F02P23/04</i> <b>(2006-01)</b>|SISTEMA DE IGNICION IMPULSADO POR INDUCCION.|Un sistema de ignición impulsado por inducción con un elemento calefactor ubicado cerca de la cámara de combustión de un motor de combustión interna alternativo. El elemento calefactor se encuentra adyacente a un conductor eléctrico que recibe corriente a frecuencias entre 100 kHz a 500 kHz. El sistema de ignición impulsa por inducción provoca que el elemento calefactor se caliente rápidamente y con precisión hasta muy altas temperaturas. El elemento calefactor puede colocarse y disponerse para proporcionar inicio de combustión en un área extensa.|JOHN M. STORM [US]; Danville, Indiana, 46122, US|CONTOUR HARDENING, INC.* [US]; JOHN M. STORM [US]; Indianapolis, Indiana, 46278, US|
