Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Noviembre de 2012
304817|Patente|MX/a/2011/002421|03/03/2011|01/11/2012|<i>H02H9/00</i> <b>(2006-01)</b>|METODO Y APARATO PARA PROTEGER SISTEMAS DE ENERGIA DE IMPULSOS ELECTROMAGNETICOS EXTRAORDINARIOS.|Una forma de la invención provee un método y aparato para impedir que un impulso electromagnético extraordinario alcance y vuelva inoperativo un componente eléctrico de un sistema de energía eléctrica, en donde el componente está ubicado en una trayectoria conductora del sistema que recibe el impulso. El método y aparato comprende las etapas o medios para detectar la presencia del impulso en la trayectoria conductora antes de que el impulso alcance y vuelva inoperativo el componente eléctrico. El impulso es desviado alrededor del componente eléctrico con un circuito de alta capacidad de corriente, de baja inductancia, en relación con el componente eléctrico antes de que el impulso pueda alcanzar y volver al componente eléctrico inopeativo. La invención anterior puede utilizar benéficamente una derivación de corriente de alta velocidad que comprende una banda de metal conductora plana que tiene una región de medición de corriente definida, un balun de línea de transmisión de placas paralelas ahusado anexado a la región de medición de corriente y una salida vía un cable coaxial.|BIRNBACH CURTIS A.; 11 Broadway, Suite 715, 10004, New York, New York, E.U.A.|ADVANCED FUSION SYSTEMS LLC; 11 Edmond Road, Newtown, 06470, Connecticut, E.U.A.|
304922|Patente|MX/a/2009/008565|10/08/2009|06/11/2012|<i>B23K37/04</i> <b>(2006-01)</b>|APARATO Y METODO PARA REPARAR UNIONES DE CODO SOLDADO EN UNA LINEA DE ROCIO DE NUCLEO.|Se describe un ensamble de sujeción que puede instalarse en forma remota para reemplazar estructuralmente las soldaduras P4a y P4b que unen el codo de radio corto a la tubería horizontal de rocío de núcleo y la tubería de descenso vertical en la línea de rocío de núcleo que entrega el agua de enfriamiento a la región del núcleo del reactor en un reactor de agua hirviendo; el ensamble de sujeción incluye tres sub-ensambles, un sub-ensamble de sujeción de tubería horizontal, un sub-ensamble de restricción de codo y un sub-ensamble de tubería de descenso.|JENSEN, GRANT CLARK; 1775 Almond Way, 95037, Morgan Hill, California, E.U.A.|GE-HITACHI NUCLEAR ENERGY AMERICAS LLC; 3901 Castle Hayne Road, 28401, Wilmington, North Caroline, E.U.A.|
304923|Patente|MX/a/2010/000186|07/01/2010|06/11/2012|<i>C23C4/12</i> <b>(2006-01)</b>; <i>B05B7/14</i> <b>(2006-01)</b>; <i>C23C24/04</i> <b>(2006-01)</b>|PROCEDIMIENTO Y DISPOSITIVO DE PROYECCION DE MATERIA POLVORIENTA EN UN GAS PORTADOR.|Un procedimiento de proyección de una materia polvorienta en un gas portador que comprende la aceleración de dicho gas portador bajo, presión hasta una velocidad sónica antes de una expansión que permita a la materia ser arrastrada, con la formación de una corriente constante de gas portador que arrastra una cantidad predeterminada ajustable de materia polvorienta, y un dispositivo de seguridad para proyectar materia polvorienta a un gas portador.|DI LORETO, OSVALDO; Chasse de St Ghislain ,175, B-7300, Boussu, , BELGICA|FIB-SERVICES INTERNATIONAL S.A.; Boulevard Prince Henri, 9B, L-1724, Luxembourg, LUXEMBURGO|
304924|Patente|MX/a/2010/002929|17/03/2010|06/11/2012|<i>A61F2/30</i> <b>(2006-01)</b>|COMPONENTE DE ENDOPROTESIS.|La presente invención se refiere a un componente de endoprótesis que comprende un cuerpo (23) que predefine la forma del componente de endoprótesis (17), y en el cual, en las porciones superficiales (22) con las cuales el componente de endoprótesis en el estado implantado está en contacto con el tejido humano, el cuerpo (23) está cubierto con una capa externa (25), que comprende un nitruro, un oxinitruro o un óxido basado en un metal refractario, la capa externa (25) contiene plata y/o cobre, en donde una capa intermedia (24) se coloca entre la capa externa (25) y el cuerpo (23), y en donde las partes de la capa intermedia (24) son accesibles desde el exterior.|THULL, ROGER; LINK, HELMUT D.; Waldkugelweg 23, 97082, Wuerzburg, ALEMANIA|WALDEMAR LINK GMBH & CO. KG; Barkhausenweg 10, 22339, Hamburg, ALEMANIA|
304925|Patente|MX/a/2010/011737|25/10/2010|06/11/2012|<i>H04W72/00</i> <b>(2009-01)</b>|METODO, SISTEMA Y APARATO PARA PROCESAR SEÑAL DE ENLACE ASCENDENTE|La presente invención describe un método para procesar señales ascendentes; en este método, cuando un canal de acceso aleatorio de una célula donde se ubica un equipo de usuario (UE) está dentro de una ranura de tiempo piloto ascendente, el UE que determina si hay conflicto entre el canal de acceso aleatorio y la posición de tiempo-frecuencia de un piloto de sondeo de calidad de canal ascendente del UE; y si hay conflicto, el piloto de sondeo de calidad de canal ascendente no será transmitido por la ranura de tiempo piloto ascendente; la presente invención describe también un sistema y aparato para procesar señales ascendentes; mediante la aplicación del método, sistema y aparato de la presente invención, se evitará la interferencia del canal de acceso aleatorio causado por el piloto de sondeo de calidad de canal ascendente, aumentando asi la capacidad de detección del canal de acceso aleatorio.|SUO, SHIQIANG; WANG, LIBO; PAN, XUEMING; DING, YU; No.29 Xue Yuan Rd., 100083, Haidian District, Beijing, CHINA|CHINA ACADEMY OF TELECOMMUNICATIONS TECHNOLOGY; No. 40 Xue Yuan Rd., Haidian District, Beijing, 100191, R.P. China, , CHINA|
304926|Patente|MX/a/2011/007839|22/07/2011|06/11/2012|<i>H04W36/00</i> <b>(2009-01)</b>|METODO Y SISTEMA PARA CONTROLAR ACCESO DE RED DURANTE TRASPASO DE NODO B LOCAL.|La presente invención describe un método y un sistema para controlar el acceso a la red durante un traspaso HNB; el método comprende los siguientes pasos: una red central adquiere la información HNB objetivo para determinar si permitir el acceso del Equipo del usuario (UE) y envía la información HNB objetivo a un GW de HNB al cual pertenece el HNB objetivo si el acceso del UE es permitido y el HNB objetivo está conectado con la red central por medio del GW de HNB, y el GW de HNB determina si permitir el acceso del UE de acuerdo con la información HNB objetivo recibida; la presente invención puede evitar la ocurrencia de accesos ilegales y mejorar la seguridad de acceso de la red.|DU, ZHONGDA; HUANG, YADA; ZTE Plaza, Keji Road South, Hi-Tech Industrial Park, 518057, Nanshan District, Shenzhen, Guangdong, CHINA|ZTE CORPORATION; ZTE Plaza, Keji Road South, Hi-Tech Industrial Park, Nanshan District, 518057, Shenzhen, Guangdong, CHINA|
304927|Patente|MX/a/2010/002362|26/02/2010|05/11/2012|<i>A47J31/40</i> <b>(2006-01)</b>; <i>A47J31/36</i> <b>(2006-01)</b>; <i>A47J31/60</i> <b>(2006-01)</b>|DISPOSITIVO SURTIDOR PARA PREPARAR Y DESPACHAR COMPOSICION ALIMENTICIA Y/O NUTRICIONAL.|El dispositivo surtidor para preparar y despachar composiciones alimenticias y/o nutricionales comprende: un circuito de agua para transportar agua, un calentador de agua, un cabezal de inyección (4) que comprende una parte de intrusión de inyección (25, 38) para inyectar agua en una cápsula que comprende el alimento y/o ingrediente nutricional; un porta-cápsula (17) para retener la cápsula durante la inyección de agua en la cápsula, en donde el cabezal de inyección y el porta-cápsula son capaz de mover entre sí para acercar la superficie de la cápsula al cabezal de inyección e inyectar agua en la cápsula, en donde también comprende un medio limpiador y/o de esterilización (13) el cual puede ser asociado con el sistema de inyección para permitir que el agua caliente y/o el vapor limpien y/o esterilicen la superficie externa de la parte de intrusión de inyección.|YANN EPARS; ANTOINE RYSER; Le Cheminet 4, CH-1305, Penthalaz, SUIZA|NESTEC S.A.; Avenue Nestle 55, CH-1800, Vevey, SUIZA|
304928|Patente|MX/a/2011/010365|30/09/2011|06/11/2012|<i>H04W36/00</i> <b>(2009-01)</b>|METODO DE TRANSFERENCIA INTER-NODO B.|La presente invención describe un método de transferencia de inter-Nodo B, en donde un eNB envía un mensaje de reconocimiento de solicitud de transferencia que incluye información de punto de frecuencia de referencia de transferencia a través de un eNB fuente a un equipo de usuario, en donde la información de punto de referencia de transferencia incluye la información de punto de frecuencia central de un portador de componente de enlace ascendente designado por el equipo de usuario para iniciar una solicitud de acceso aleatorio; además, la presente invención describe otro método de transferencia de inter-Nodo B, en donde un eNB destino dispone de manera ordenada la información de punto de frecuencia central de los portadores de componente de enlace ascendente de una celda destino para obtener una primera lista, el eNB destino envía un mensaje de reconocimiento de solicitud de transferencia, y el equipo de usuario solicita un acceso aleatorio de acuerdo con la información de punto de frecuencia central de un primer portador de componente de enlace ascendente; a través de la solución de la presente invención, la velocidad de uso de los recursos de acceso aleatorio para el eNB destino puede mejorarse eficazmente y puede reducirse el conflicto del acceso aleatorio.|YU, BIN; GAO, YIN; HAO, PENG; ZHU, PENG; ZTE Plaza, Keji Road South, Hi-Tech Industrial Park, Nanshan District, 518057, Shenzhen, Guangdong, CHINA|ZTE CORPORATION; ZTE Plaza, Keji Road South, Hi-Tech Industrial Park, Nanshan District, 518057, Shenzhen, Guangdong, CHINA|
304929|Patente|MX/a/2011/002980|18/03/2011|05/11/2012|<i>A61K38/01</i> <b>(2006-01)</b>; <i>A61K35/20</i> <b>(2006-01)</b>; <i>A61P37/02</i> <b>(2006-01)</b>|FUNCIÓN DEL SUERO LÁCTEO Y DEL TIMO|La presente invención se relaciona por lo general al campo de la nutrición y salud. En particular, la invención presente proporciona una composición que puede usarse para mantener o mejorar la salud del timo. Una modalidad de la presente invención es el uso de suero de leche o por lo menos una fracción proteica del mismo para la preparación de una composición para mantener o mejorar la función del timo.|DENIS BREUILLE.; KARINE VIDAL; ERIC DELPIERRE; CÉCILE LOI; CHRISTOPHE MOINARD; LUC CYNOBER; CHRISTINE CHARRUEAU; CH. de la Grangette 15, F-1010, Lausanne, FRANCIA|NESTEC S.A.; Avenue Nestlé 55, CH-1800, Vevey, SUIZA|
304930|Patente|MX/a/2008/015690|09/12/2008|05/11/2012|<i>A23L1/305</i> <b>(2006-01)</b>; <i>A61K38/01</i> <b>(2006-01)</b>; <i>A61P37/08</i> <b>(2006-01)</b>|INDUCCION DE TOLERANCIA A PROTEINAS DE HUEVO.|El uso de proteínas de huevo hidrolizadas enzimáticamente con un grado de hidrólisis entre 15 y 28% en la elaboración de una composición para la inducción de tolerancia oral a proteínas de huevo en el mamífero.|RODOLPHE FRITSCHE; RAPHAEL SCHALLER; Chemin de la Chaumény 48, CH-1814, La Tour de Peliz, SUIZA|NESTEC S.A.; Avenue Nestlé 55, CH-1800, Vevey, SUIZA|
304931|Patente|MX/a/2007/012356|04/10/2007|17/10/2012|<i>A61C8/00</i> <b>(2006-01)</b>|IMPLANTE DENTAL Y PIEZAS DESTINADAS A SER CONECTADAS A UN IMPLANTE DENTAL, Y LA CONEXION INTERNA ENTRE EL IMPLANTE DENTAL Y CADA PIEZA.|Implante dental (1) y pieza (11) destinada a conectarse a un implante dental (1), donde ambos (1, 11) son capaces de conectarse entre sí a través de una conexión interna al implante dental (1). La conexión interna comprende principalmente una parte antirrotacional (6, 16) y una parte cilíndrica (8, 18), estando la parte antirrotacional formada por la repetición de una serie de componentes antirrotacionales (20, 20'), cada uno de ellos formados por una serie de arcos (21, 22, 23, 24, 25, 21', 22', 23', 24', 25') tangentes entre sí. Este diseño de parte antirrotacional permite obtener mejores prestaciones que diseños antirrotacionales conocidos.|ALDECOA, EDUARDO ANITUA; San Antonio 15, 5º, E-01005, Vitoria, ESPAÑA|BIOTECHNOLOGY INSTITUTE, I MAS D, S.L.; San Antonio 15, 5º, E-01005, Vitoria, ESPAÑA|
304932|Patente|MX/a/2010/002208|25/02/2010|06/11/2012|<i>H01Q21/00</i> <b>(2006-01)</b>|ANTENA CON CAPACIDAD DE COMUNICACION CELULAR Y PUNTO A PUNTO.|Una antena incluye uno o más elementos de emisión de radiofrecuencia para formar un haz de radiofrecuencia y una antena punto a punto para formar un haz punto a punto. El elemento punto a punto puede ser fijado con respecto a la cúpula de la antena. El ajuste de la orientación del elemento punto a punto puede lograrse usando el montaje de la antena para ajustar la orientación del elemento punto a punto y la cúpula conjuntamente.|KEVIN D. LINEHAN; DAVID K. TAPPIN; 10001 Broadmoor Lane, 75089, Rowlett, Texas, E.U.A.|COMMSCOPE, INC. OF NORTH CAROLINA; 1100 CommScope Place, SE, 28602, Hickory, North Caroline, E.U.A.|
304933|Patente|MX/a/2011/000520|14/01/2011|07/11/2012|<i>C02F1/42</i> <b>(2006-01)</b>; <i>C02F3/00</i> <b>(2006-01)</b>|UN SISTEMA Y METODO PARA CONTROLAR TANQUES PARA ABLANDAMIENTO DE AGUA DE MULTIPLES TAMAÑOS.|Un sistema para ablandamiento de agua que incluye un primer tanque para tratamiento que tiene una primera capacidad de agua, un segundo tanque para tratamiento en paralelo con el primer tanque para tratamiento y que tiene una segunda capacidad de agua que es menor que la primera capacidad de agua, un medidor de flujo conectado a los primero y segundo tanques para tratamiento, el medidor de flujo configurado para determinar una velocidad de flujo de demanda del agua que entra al sistema y un controlador en comunicación con el medidor de flujo, el controlador configurado para dirigir el agua al primer tanque para tratamiento cuando la velocidad de flujo de demanda es mayor que una velocidad de flujo designada, y dirigir el agua al segundo tanque para tratamiento cuando la velocidad de flujo de demanda es igual o menor que la velocidad de flujo designada.|KERRY QUINN; South Echo Lane 530, 60067, Palatine, Illinois, E.U.A.|CULLIGAN INTERNATIONAL COMPANY; West Higgins Road 9399, Suite 1100, 60018, Rosemont, Illinois, E.U.A.|
304934|Patente|MX/a/2008/001039|27/03/2002|07/11/2012|<i>H01M8/04</i> <b>(2006-01)</b>; <i>H01M8/06</i> <b>(2006-01)</b>|SYSTEMA Y METODO PARA CONTROLAR LA OPERACION DE UN SISTEMA DE PROCESAMIENTO DE COMBUSTIBLE.|Un sistema de control y método para un sistema de procesamiento de combustible. El sistema de control automatiza la operación de un sistema de procesamiento de combustible mediante el monitoreo de parámetros de operación y controlar automáticamente la operación del sistema que responde hacia los parámetros monitoreados, subrutinas predefinidas y/o entradas de usuario.|DAVID J. EDLUND; THOMAS G. HERRON; WILLIAM A. PLEDGER; 1698 Davenport, OR-97701, Bend, Oregon, E.U.A.|IDA TECH, LLC.; 63160 N.W. Britta Street, Suite E-100 , OR-97701, Bend, Oregon, E.U.A.|
304935|Patente|MX/a/2008/005602|23/01/2004|07/11/2012|<i>A61K31/13</i> <b>(2006-01)</b>; <i>A61K31/428</i> <b>(2006-01)</b>; <i>A61K31/4545</i> <b>(2006-01)</b>; <i>A61K31/7052</i> <b>(2006-01)</b>; <i>A61P37/02</i> <b>(2006-01)</b>; <i>A61P43/00</i> <b>(2006-01)</b>; <i>C07D291/08</i> <b>(2006-01)</b>; <i>C07D401/06</i> <b>(2006-01)</b>; <i>C07D407/14</i> <b>(2006-01)</b>; <i>C07H19/056</i> <b>(2006-01)</b>|INHIBIDORES DE POLIMERASAS VIRALES.|Un isómero, enantiómero, diastereoisómero o tautómero de un compuesto, representado por la fórmula 1: (ver fórmula) en el que: A es O, S, NR1 6 CR1, en que R' se define en la presente memoria descriptiva; representa ya sea un enlace simple o un enlace doble; R2 se selecciona entre: H, halógeno, R21, 0R21, SR21, C00R21, SO2N(R22)2, N(R22)2, CON(R22)2, NR22C(O)R22 ó NR22C(O)NR22, en que R21 y cada R22 se han definido en la presente memoria descriptiva; 8 es NR3 ó CR3, con la condición de que uno de los A ó 8 ha de ser o bien CR1 6 CR3, en que R3 se define en la presente memoria descriptiva; K es N ó CR4, en que R4 se define en la presente memoria descriptiva; L es N 6 CR5, en que R5 tiene la misma definición con la que R4 se ha definido anteriormente; M es N 6 CR7, en que R7 tiene la misma definición con la que R4 se ha definido anteriormente; Y' es 0 6 S; Z es N(R6a)R6 ó 0R6, en que R6 es H o alquilo o NR61R62, en que R61 y R62 se han definido en la presente memoria descriptiva; y R6 es H, alquilo, cicloalquilo, alquenilo, Het, alquil-arilo, alquil-Het; oR6es (ver fórmula) en que R7 y R8 y Q son como se han definido en la presente memoria descriptiva; y2 es o ó S; R9 es H, (alquilo C16), cicloalquilo (C37) o alquil (C1)-cicloalquilo (C37), arilo, Het, alquil (C1)-ariIo o alquil (C16)-Het, todos los cuales están opcionalmente sustituidos con R90 o R9 está enlazado covalentemente a cualquiera de los R7 ó R8 para formar un heterociclo de 5 o 6 miembros; una sal o uno de sus derivados, como un agente inhibidor de la polimerasa de NS5B de HCV.|GEORGE KUKOLJ; PIERRE LOUIS BEAULIEU; SYLVIE GOULET; JEAN RANCOURT; GULREZ FAZAL; JAMES GILLARD; ERIC JOLICOEUR; MARC-ANDRÉ POUPART; YOULA S. TSANTRIZOS; MARTIN POIRIER; 2100 Cunard Street, H7S 2G5, Laval, Québec, CANADA|BOEHRINGER INGELHEIM (CANADA) LTD.*; 2100 Cunard Street, H7S 2G5, Laval, Quebec, CANADA|
304936|Patente|MX/a/2010/007356|23/06/2008|07/11/2012|<i>H04L1/18</i> <b>(2006-01)</b>; <i>H04W12/02</i> <b>(2009-01)</b>; <i>H04W80/02</i> <b>(2009-01)</b>|METODO Y APARATO PARA IMPLEMENTACION DE SOLICITUD DE REPETICION AUTOMATICA Y SEGURIDAD DE DATOS EN UN SISTEMA DE COMUNICACION INALAMBRICA.|Se describen un método y aparato para implementar una solicitud de repetición automática (ARQ) y seguridad de datos en un sistema de comunicación inalámbrica. Las entidades de cifrado se incluyen en una unidad de transmisión/recepción inalámbrica (WTRU) y una entrada de acceso (aGW), y ARQ externa, (o control de enlace a radio (RLC)), las entidades se incluyen en la WTRU y un Nodo-B incluido (eNodoB). Cada entidad de cifrado se ubica en la parte superior de una entidad de ARQ externa. Las entidades de cifrado cifran y descifran un bloque de datos al utilizar un número se secuencia genérico (SN) asignado al bloque de datos. Las entidades de ARQ externas pueden segmentar el bloque de datos cifrado a múltiples unidades de datos en paquete (PDUs), pueden concatenar los múltiples bloques de datos cifrado a una PDU, o pueden generar una PDU de un bloque de datos. Las entidades de ARQ externas pueden segmentar o re segmentar la PDU cuando ocurre una falla de transmisión.|STEPHEN E. TERRY; ULISES OLVERA-HERNANDEZ; PETER S. WANG; 15 Summit Avenue, 11768, Northport, NY, E.U.A.|INTERDIGITAL TECHNOLOGY CORPORATION.*; 3411 Silverside Road, Concord Plaza, Suite 105, Hagley Building, 19810, Wilmington, Delaware, E.U.A.|
304937|Patente|MX/a/2010/000460|12/01/2010|07/11/2012|<i>A63B35/12</i> <b>(2006-01)</b>; <i>B63C11/46</i> <b>(2006-01)</b>|SISTEMA DE RESTRICCION PARA ASEGURAMIENTO DE USUARIO DE VEHICULO ACUATICO Y VEHICULO ACUATICO TENIENDO SISTEMA DE RESTRICCION.|La invención se relaciona con un sistema de restricción para el aseguramiento de un usuario de un vehículo acuático en que el usuario se apoya al menos en parte. El sistema de restricción tiene una banda (14) de cinturón que pasa alrededor del cuerpo del usuario (10). Además, el sistema de restricción tiene dos bandas (22a, 22b) de paso que están fijados en la banda (14) de cinturón, por un lado en la región (18) del estómago del usuario, y por el otro en la región (20) de la espalda del usuario, y son pasadas cada una a través del paso del usuario (10). Una banda (26) de conexión que se conecta con un extremo (28) suyo en la banda (14) de cinturón en la región (18) del estómago del usuario (10), puede fijarse con su otro extremo (30) en el vehículo acuático. Además, la invención se relaciona con un vehículo acuático que tiene un sistema de banda como éste.|PETER WALPURGIS; Wulferkamp 7, 32051, Herford, ALEMANIA|ROTINOR GMBH; Flachter Strasse 32, 70499, Stuttgart, ALEMANIA|
304938|Patente|MX/a/2009/011077|14/10/2009|07/11/2012|<i>C08G63/90</i> <b>(2006-01)</b>; <i>C08L63/08</i> <b>(2006-01)</b>|PROCEDIMIENTO Y DISPOSITIVO PARA PURIFICAR UN POLIESTER ABSORBIBLE.|En un procedimiento para purificar un poliéster absorbible se disuelve el polímero en un primer disolvente (12) y a continuación se pone en íntimo contacto la disolución de polímero con un segundo disolvente (41), con aplicación de intensos esfuerzos cortantes en un campo de cizalladura turbulento. Aquí el segundo disolvente (41) constituye un antidisolvente para el poliéster absorbible y es ilimitadamente miscible con el primer disolvente (12). A continuación se traslada la suspensión de polímero, que se ha originado por la adición del segundo disolvente (41), a un cuerpo de tamiz cilíndrico giratorio (71), o al interior del mismo, de un tambor cribador por cizalladura (70), y se extrae después la masa de polímero húmeda del cuerpo de tamiz (71), y se seca luego. El procedimiento es adecuado para preparar poliésteres absorbibles de alta calidad y puede realizarse de manera rentable también a escala industrial.|ANJA ENDERLE; MANFRED SCHMITT; Boehringer Ingelheim GmbH, CD Patents, Binger Strasse 173, 55216, Ingelheim Am Rhein, ALEMANIA|EVONIK RÖHM GMBH; Kirschenallee, 64293, Darmstadt, Alemania, , ALEMANIA|
304939|Patente|MX/a/2009/011994|05/11/2009|07/11/2012|<i>H01R33/92</i> <b>(2006-01)</b>|ACCESORIO REMODELADOR DE ILUMINACION EMPOTRADO CON ALOJAMIENTO DESLIZABLE.|Una luminaria empotrada con el ensamble de enchufe ajustable comprende un alojamiento que tiene una pared lateral, una pared superior y una abertura inferior que permite la salida de luz, un ensamble de ajuste de enchufe dispuesto en el alojamiento, el ensamble de ajuste de enchufe que tiene: un enchufe de lámpara conectado a un portador de enchufe, una ruta, que tiene un portador de enchufe colocado moviblemente en la ruta en donde el portador se mueve a lo largo de la ruta, y el enchufe de lámpara es movible al menos en una dirección vertical o una horizontal.|JOHN S. PARK; EUGENE R. SARTINI; 533 Locust Street #7, 02720, Fall River, Massachusetts, E.U.A.|KONINKLIJKE PHILIPS ELECTRONICS N.V.; High Tech Campus 44, NL-5656, AE Eindhoven, PAISES BAJOS|
304940|Patente|MX/a/2010/005691|24/05/2010|07/11/2012|<i>H02M7/06</i> <b>(2006-01)</b>|SUMINISTRO DE ENERGIA CAPACITIVA.|Un suministro de energía capacitiva comprende una sección de entrada (10) que tiene terminales de entrada (Ln, Nt) para la conexión a un suministro principal de corriente alterna, y un acoplamiento capacitivo, una sección de rectificación (20) acoplada a través del acoplamiento capacitivo a las terminales de entrada (Ln, Nt), y una sección de salida (30) acoplada a la sección de rectificación, la sección de salida comprende - terminales de salida (V+, V-), para proporcionar un voltaje de salida a una carga, -una primera cadena que comprende un dispositivo de almacenamiento de carga (C2), y -una segunda cadena dispuesta en paralelo a la primera cadena, y que comprende un dispositivo limitador del voltaje de salida (D5), el suministro de energía capacitiva adicionalmente comprende un dispositivo limitador de corriente de entrada (R1), en donde las terminales de salida (V+, V-) están conectadas a terminales respectivas del dispositivo limitador del voltaje de salida (D5), y la impedancia en serie conductora de DC (Zdc) tiene un componente resistivo con un valor resistivo de por lo menos 0.2 veces un valor resistivo de la primera cadena.|THIJS DE HAAN; High Tech Campus, Building 44, NL-5656, AE Eindhoven, PAISES BAJOS|KONINKLIJKE PHILIPS ELECTRONICS N.V.; Groenewoudseweg 1, NL-5621, BA Eindhoven, PAISES BAJOS|
304941|Patente|MX/a/2008/014980|21/07/2004|07/11/2012|<i>H01G9/052</i> <b>(2006-01)</b>|PROCEDIMIENTO PARA FABRICACION DE CONDENSADORES.|La invención se refiere a un nuevo procedimiento para la fabricación de condensadores, a base de subóxido de niobio, con una capa aislante, constituida por pentóxido de niobio, a una mezcla de polvos, adecuada para la fabricación de los condensadores, a cuerpos prensados, fabricados con la mezcla de polvos, así como a condensadores con propiedades especiales.|CHRISTOPH SCHNITTER; Soltgrund 3, 31188, Holle-Sottrum, ALEMANIA|H.C. STARCK GMBH; Im Schleeke 78-91, 38642, Goslar, ALEMANIA|
304942|Patente|MX/a/2010/000539|13/01/2010|07/11/2012|<i>B41J2/315</i> <b>(2006-01)</b>; <i>G11C16/00</i> <b>(2006-01)</b>|DETECCION DE ATASCAMIENTO DE BARRA DE TINTA Y SISTEMA DE RECUPERACION Y METODO.|Un sistema de detección y recuperación de atascamiento de tinta para usarse en un dispositivo formador de imágenes de tinta de cambio de fase incluye un dispositivo de transporte de barra de tinta configurado para mover la barra de tinta en una dirección hacia delante, hacia una placa de fusión en un extremo de fusión de una trayectoria de alimentación de barras de tinta y una dirección hacia atrás alejándose de la placa de fusión. Un sistema de detección está configurado para generar una primera señal indicativa de si está presente una barra de tinta en la placa de fusión. El controlador está configurado para recibir la señal y para accionar un dispositivo de transporte de la barra de tinta para moverse en al menos una de la dirección hacia delante u la dirección hacia atrás en respuesta a la primera señal que indica que no está presente la barra de tinta en la placa de fusión.|CHRISTOPHER RYAN GOLD; MICHAEL KENNETH OEHL; 15140 SW 88th Avenue, 97224, Tigard, Oregon, E.U.A.|XEROX CORPORATION.*; 45 Glover Avenue, 06856-4505, Norwalk, Connecticut, E.U.A.|
304943|Patente|MX/a/2009/004130|17/04/2009|07/11/2012|<i>B22C1/18</i> <b>(2006-01)</b>; <i>B22C1/26</i> <b>(2006-01)</b>|MEZCLA DE MATERIALES DE MOLDEO QUE CONTIENE CARBOHIDRATOS.|La invención se refiere a una mezcla de materiales de moldeo para la producción de moldes de fundición para el procesamiento metálico, un procedimiento para la producción de moldes de fundición, los moldes de fundición obtenidos con el procedimiento así como su uso. Para la producción de los moldes de fundición se utiliza un material de moldeo base refractario así como un aglutinante a base de vidrio soluble. Al aglutinante se le agrega una fracción de un óxido metálico en partículas, que se selecciona del grupo de dióxido de silicio, óxido de aluminio, óxido de titanio y óxido de zinc, prefiriéndose utilizar el dióxido de silícico amorfo sintético. L a mezcla de materiales de moldeo contienen como componente esencial un carbohidrato. Mediante la adición de carbohidratos puede mejorarse la resistencia mecánica y los moldes de fundición.|DIETHER KOCH; JENS MÜLLER; JÖRG KÖRSCHGEN; STEFAN SCHRECKENBERG; MARCUS FROHN; Stintenberger Strasse 37, 40822, Mettmann, ALEMANIA|ASHLAND-SÜDCHEMIE-KERNFEST GMBH; Reisholzstrasse 16-18, D-40721, Hilden, ALEMANIA|
304944|Patente|MX/a/2007/013407|26/10/2007|07/11/2012|<i>A61K47/20</i> <b>(2006-01)</b>; <i>A61K31/216</i> <b>(2006-01)</b>; <i>A61K45/00</i> <b>(2006-01)</b>; <i>A61K47/22</i> <b>(2006-01)</b>; <i>A61K47/24</i> <b>(2006-01)</b>; <i>A61K47/44</i> <b>(2006-01)</b>; <i>A61K47/46</i> <b>(2006-01)</b>|COMPOSICION EN EMULSION ESTABLE.|La presente invención provee una composición en emulsión que comprende (A) un compuesto estable en un intervalo ácido, y (B) un regulador de pH, en donde el pH se ajusta de aproximadamente 3.7 a aproximadamente 5.5.|NAOKI ASAKAWA; TAKAYUKI DOEN; Takeda Pharmaceutical Company Limited, 17-85 Jusohonmachi 2-chome, Yodogawa-ku, 532-8686, Osaka-shi, Osaka, JAPON|TAKEDA PHARMACEUTICAL COMPANY LIMITED; 1-1 Doshomachi 4-Chome, Chuo-ku, 541-0045, Osaka-shi, Osaka, JAPON|
304945|Patente|MX/a/2010/009339|03/02/2004|07/11/2012|<i>A01H5/00</i> <b>(2006-01)</b>; <i>A01H5/10</i> <b>(2006-01)</b>; <i>C12N15/29</i> <b>(2006-01)</b>; <i>C12N15/82</i> <b>(2006-01)</b>; <i>C12N9/88</i> <b>(2006-01)</b>|PLANTAS DE TRIGO QUE TIENEN RESISTENCIA INCREMENTADA A LOS HERBICIDAS DE IMIDAZOLINONA.|La presente invención se dirige a plantas de trigo que tienen resistencia mejorada a un herbicida de imidazolinona. Más particularmente, la presente invención incluye plantas de trigo que contienen uno o más ácidos nucleicos IMI tales como un cultivo Gunner IMI 205, Gunner IMI 208 y Madsen IMI. La presente invención también incluye semillas producidas mediante estas plantas de trigo y métodos para controlar las malas hierbas en las cercanías de estas plantas de trigo.|CALVIN KONZAK; 1725 N.E Wheatland Drive, 99163, Pullman, Washington, E.U.A.|NORTHWEST PLANT BREEDING COMPANY; 2001 Country Club Road , 99163, Pullman, Washington, E.U.A.|
